412;127
413;127
414;127
415;128
416;128
417;127
418;127
419;127
420;128
421;127
422;127
423;127
424;128
425;128
426;127
427;127
428;128
429;128
430;128
431;128
432;127
433;127
434;128
435;127
436;128
437;128
438;127
439;129
440;127
441;169
442;134
443;128
444;128
445;127
446;127
447;127
448;127
449;127
450;127
451;127
452;127
453;127
454;129
455;128
456;127
457;128
458;128
459;128
460;128
461;128
462;128
463;129
464;128
465;128
466;127
467;128
468;127
469;127
470;128
471;127
472;127
473;127
474;127
475;128
476;127
477;127
478;127
479;128
480;128
481;127
482;127
483;127
484;128
485;127
486;127
487;129
488;127
489;128
490;129
491;128
492;127
493;128
494;127
495;127
496;128
497;128
498;128
499;127
500;128
501;127
502;127
503;127
504;127
505;127
506;127
507;128
508;128
509;128
510;128
511;128
512;128
513;128
514;130
515;128
516;128
517;128
518;160
519;134
520;128
521;127
522;127
523;127
524;128
525;128
526;127
527;127
528;127
529;127
530;127
531;127
532;128
533;127
534;128
535;127
536;128
537;127
538;127
539;128
540;127
541;128
542;128
543;128
544;128
545;128
546;127
547;127
548;128
549;127
550;128
551;128
552;127
553;127
554;127
555;127
556;127
557;127
558;127
559;128
560;127
561;128
562;127
563;127
564;128
565;128
566;128
567;127
568;128
569;127
570;129
571;127
572;128
573;127
574;128
575;127
576;127
577;127
578;127
579;128
580;128
581;127
582;127
583;127
584;127
585;127
586;127
587;128
588;127
589;127
590;127
591;127
592;128
593;128
594;127
595;128
596;165
597;133
598;129
599;128
600;127
601;127
602;127
603;127
604;127
605;127
606;127
607;127
608;127
609;127
610;127
611;127
612;127
613;127
614;127
615;127
616;127
617;127
618;127
619;127
620;127
621;127
622;128
623;127
624;127
625;127
626;127
627;128
628;128
629;128
630;127
631;127
632;128
633;128
634;128
635;127
636;127
637;127
638;127
639;127
640;127
641;126
642;127
643;127
644;126
645;127
646;127
647;127
648;127
649;128
650;128
651;129
652;128
653;128
654;126
655;127
656;128
657;128
658;128
659;127
660;126
661;128
662;127
663;128
664;127
665;127
666;127
667;127
668;127
669;127
670;127
671;127
672;127
673;174
674;136
675;128
676;127
677;127
678;127
679;127
680;127
681;127
682;127
683;127
684;128
685;128
686;127
687;128
688;128
689;128
690;127
691;127
692;127
693;127
694;127
695;127
696;127
697;127
698;128
699;127
700;128
701;127
702;128
703;128
704;127
705;128
706;128
707;129
708;127
709;128
710;128
711;127
712;127
713;127
714;128
715;127
716;127
717;127
718;128
719;128
720;127
721;127
722;128
723;127
724;127
725;128
726;128
727;128
728;127
729;127
730;127
731;127
732;128
733;127
734;128
735;128
736;128
737;129
738;128
739;128
740;127
741;128
742;128
743;127
744;127
745;128
746;128
747;127
748;127
749;127
750;127
751;185
752;128
753;127
754;127
755;127
756;129
757;129
758;129
759;127
760;128
761;127
762;128
763;127
764;128
765;127
766;127
767;128
768;128
769;128
770;127
771;127
772;127
773;127
774;127
775;127
776;128
777;127
778;128
779;127
780;128
781;128
782;127
783;127
784;127
785;127
786;127
787;128
788;128
789;127
790;127
791;126
792;128
793;127
794;128
795;128
796;127
797;128
798;127
799;128
800;127
801;127
802;127
803;126
804;127
805;127
806;127
807;127
808;127
809;127
810;127
811;128
812;127
813;127
814;127
815;127
816;128
817;126
818;127
819;128
820;128
821;127
822;127
823;128
824;128
825;128
826;128
827;128
828;167
829;132
830;129
831;127
832;128
833;127
834;127
835;127
836;127
837;128
838;127
839;128
840;127
841;128
842;127
843;127
844;128
845;128
846;129
847;128
848;128
849;129
850;127
851;128
852;128
853;127
854;127
855;127
856;127
857;127
858;127
859;128
860;127
861;127
862;127
863;127
864;128
865;128
866;128
867;128
868;128
869;127
870;128
871;127
872;127
873;128
874;127
875;128
876;128
877;128
878;128
879;128
880;128
881;128
882;128
883;127
884;127
885;127
886;127
887;128
888;127
889;127
890;127
891;127
892;127
893;128
894;128
895;128
896;128
897;128
898;128
899;129
900;129
901;127
902;128
903;128
904;127
905;157
906;130
907;127
908;127
909;128
910;127
911;127
912;127
913;127
914;128
915;127
916;128
917;126
918;127
919;127
920;127
921;128
922;128
923;127
924;127
925;127
926;127
927;127
928;127
929;128
930;128
931;128
932;128
933;127
934;127
935;127
936;127
937;128
938;127
939;127
940;127
941;127
942;127
943;127
944;127
945;129
946;127
947;127
948;127
949;128
950;129
951;128
952;127
953;127
954;128
955;127
956;127
957;127
958;127
959;128
960;128
961;128
962;127
963;127
964;128
965;127
966;127
967;128
968;127
969;128
970;127
971;127
972;127
973;127
974;127
975;127
976;127
977;126
978;127
979;129
980;127
981;128
982;162
983;136
984;127
985;127
986;128
987;128
988;128
989;128
990;126
991;127
992;128
993;128
994;127
995;127
996;127
997;127
998;127
999;127
1000;127
1001;127
1002;129
1003;128
1004;128
1005;127
1006;127
1007;127
1008;128
1009;128
1010;128
1011;128
1012;128
1013;127
1014;129
1015;127
1016;127
1017;127
1018;127
1019;128
1020;127
1021;127
1022;128
1023;127
1024;127
1025;128
1026;151
1027;131
1028;128
1029;128
1030;127
1031;128
1032;127
1033;128
1034;128
1035;128
1036;128
1037;128
1038;129
1039;128
1040;128
1041;128
1042;128
1043;129
1044;128
1045;128
1046;127
1047;128
1048;128
1049;127
1050;128
1051;127
1052;127
1053;128
1054;127
1055;128
1056;127
1057;129
1058;128
1059;164
1060;137
1061;129
1062;127
1063;128
1064;128
1065;128
1066;128
1067;128
1068;127
1069;127
1070;128
1071;128
1072;128
1073;128
1074;127
1075;127
1076;127
1077;128
1078;128
1079;128
1080;128
1081;128
1082;128
1083;127
1084;128
1085;128
1086;128
1087;128
1088;128
1089;127
1090;127
1091;128
1092;129
1093;128
1094;127
1095;128
1096;128
1097;128
1098;128
1099;128
1100;127
1101;127
1102;127
1103;128
1104;128
1105;128
1106;128
1107;128
1108;127
1109;128
1110;128
1111;128
1112;128
1113;130
1114;128
1115;129
1116;128
1117;128
1118;129
1119;127
1120;128
1121;127
1122;128
1123;127
1124;128
1125;128
1126;129
1127;128
1128;128
1129;128
1130;128
1131;128
1132;128
1133;127
1134;127
1135;128
1136;167
1137;133
1138;128
1139;129
1140;128
1141;127
1142;128
1143;128
1144;129
1145;128
1146;128
1147;128
1148;128
1149;128
1150;128
1151;128
1152;130
1153;127
1154;128
1155;128
1156;127
1157;128
1158;128
1159;128
1160;128
1161;127
1162;128
1163;128
1164;128
1165;129
1166;129
1167;128
1168;128
1169;128
1170;127
1171;128
1172;128
1173;127
1174;127
1175;128
1176;128
1177;128
1178;128
1179;129
1180;128
1181;128
1182;129
1183;128
1184;127
1185;128
1186;127
1187;128
1188;128
1189;128
1190;128
1191;128
1192;128
1193;128
1194;128
1195;128
1196;128
1197;128
1198;128
1199;128
1200;128
1201;128
1202;129
1203;128
1204;129
1205;128
1206;128
1207;128
1208;128
1209;127
1210;128
1211;128
1212;128
1213;128
1214;134
1215;128
1216;127
1217;127
1218;127
1219;127
1220;129
1221;128
1222;127
1223;129
1224;127
1225;127
1226;128
1227;128
1228;128
1229;128
1230;128
1231;129
1232;127
1233;128
1234;129
1235;128
1236;127
1237;127
1238;127
1239;127
1240;128
1241;127
1242;128
1243;127
1244;127
1245;127
1246;127
1247;127
1248;128
1249;128
1250;128
1251;128
1252;128
1253;129
1254;128
1255;128
1256;129
1257;129
1258;127
1259;127
1260;127
1261;128
1262;129
1263;127
1264;127
1265;128
1266;127
1267;128
1268;128
1269;128
1270;127
1271;127
1272;128
1273;127
1274;128
1275;129
1276;129
1277;127
1278;128
1279;129
1280;128
1281;128
1282;128
1283;130
1284;128
1285;129
1286;128
1287;127
1288;128
1289;128
1290;129
1291;166
1292;130
1293;128
1294;127
1295;127
1296;128
1297;127
1298;128
1299;128
1300;128
1301;127
1302;129
1303;129
1304;128
1305;128
1306;128
1307;128
1308;129
1309;129
1310;129
1311;127
1312;128
1313;128
1314;127
1315;128
1316;128
1317;128
1318;129
1319;128
1320;128
1321;128
1322;128
1323;128
1324;128
1325;128
1326;129
1327;128
1328;128
1329;127
1330;128
1331;128
1332;127
1333;128
1334;128
1335;128
1336;127
1337;128
1338;129
1339;128
1340;128
1341;128
1342;128
1343;127
1344;128
1345;128
1346;127
1347;127
1348;127
1349;127
1350;127
1351;127
1352;128
1353;128
1354;128
1355;128
1356;128
1357;128
1358;128
1359;128
1360;128
1361;128
1362;128
1363;128
1364;128
1365;127
1366;128
1367;128
1368;169
1369;131
1370;128
1371;128
1372;127
1373;128
1374;128
1375;127
1376;128
1377;128
1378;127
1379;127
1380;128
1381;128
1382;127
1383;128
1384;128
1385;127
1386;128
1387;129
1388;128
1389;128
1390;128
1391;129
1392;127
1393;131
1394;128
1395;128
1396;127
1397;128
1398;127
1399;128
1400;128
1401;128
1402;127
1403;127
1404;128
1405;128
1406;128
1407;127
1408;128
1409;128
1410;128
1411;127
1412;129
1413;127
1414;127
1415;128
1416;129
1417;128
1418;128
1419;127
1420;128
1421;130
1422;128
1423;127
1424;129
1425;128
1426;128
1427;128
1428;128
1429;128
1430;128
1431;129
1432;128
1433;128
1434;127
1435;127
1436;128
1437;127
1438;128
1439;128
1440;128
1441;128
1442;128
1443;129
1444;128
1445;164
1446;132
1447;128
1448;128
1449;128
1450;128
1451;128
1452;128
1453;128
1454;128
1455;128
1456;128
1457;128
1458;127
1459;128
1460;128
1461;128
1462;127
1463;128
1464;128
1465;128
1466;128
1467;128
1468;128
1469;128
1470;128
1471;128
1472;128
1473;128
1474;128
1475;128
1476;128
1477;128
1478;128
1479;129
1480;129
1481;128
1482;128
1483;129
1484;128
1485;128
1486;128
1487;128
1488;128
1489;128
1490;128
1491;128
1492;127
1493;128
1494;128
1495;129
1496;129
1497;128
1498;129
1499;129
1500;129
1501;128
1502;128
1503;128
1504;128
1505;128
1506;128
1507;128
1508;128
1509;128
1510;128
1511;128
1512;128
1513;127
1514;127
1515;128
1516;128
1517;128
1518;128
1519;128
1520;128
1521;127
1522;163
1523;130
1524;127
1525;128
1526;127
1527;128
1528;128
1529;128
1530;129
1531;128
1532;128
1533;129
1534;129
1535;128
1536;128
1537;128
1538;128
1539;128
1540;127
1541;128
1542;127
1543;127
1544;128
1545;128
1546;127
1547;127
1548;128
1549;128
1550;128
1551;128
1552;128
1553;128
1554;128
1555;128
1556;127
1557;128
1558;128
1559;127
1560;127
1561;128
1562;128
1563;128
1564;127
1565;127
1566;128
1567;127
1568;128
1569;127
1570;127
1571;129
1572;127
1573;127
1574;127
1575;128
1576;127
1577;128
1578;128
1579;128
1580;128
1581;128
1582;129
1583;127
1584;128
1585;128
1586;128
1587;129
1588;129
1589;128
1590;129
1591;128
1592;127
1593;127
1594;128
1595;128
1596;127
1597;128
1598;128
1599;170
1600;132
1601;128
1602;128
1603;128
1604;129
1605;128
1606;127
1607;128
1608;129
1609;129
1610;128
1611;128
1612;128
1613;127
1614;128
1615;128
1616;128
1617;128
1618;128
1619;128
1620;128
1621;128
1622;128
1623;128
1624;127
1625;127
1626;128
1627;128
1628;127
1629;128
1630;127
1631;127
1632;128
1633;128
1634;128
1635;128
1636;128
1637;128
1638;127
1639;129
1640;128
1641;128
1642;128
1643;128
1644;128
1645;128
1646;127
1647;128
1648;128
1649;127
1650;128
1651;128
1652;128
1653;127
1654;128
1655;128
1656;128
1657;128
1658;128
1659;128
1660;127
1661;128
1662;129
1663;128
1664;128
1665;128
1666;127
1667;128
1668;130
1669;128
1670;129
1671;128
1672;128
1673;128
1674;127
1675;128
1676;169
1677;133
1678;128
1679;128
1680;128
1681;128
1682;128
1683;129
1684;128
1685;127
1686;128
1687;127
1688;128
1689;128
1690;129
1691;128
1692;129
1693;128
1694;128
1695;127
1696;128
1697;128
1698;128
1699;128
1700;128
1701;127
1702;127
1703;128
1704;128
1705;128
1706;127
1707;128
1708;128
1709;128
1710;128
1711;129
1712;128
1713;128
1714;128
1715;128
1716;128
1717;127
1718;128
1719;128
1720;127
1721;130
1722;127
1723;128
1724;128
1725;128
1726;128
1727;128
1728;129
1729;128
1730;127
1731;127
1732;128
1733;128
1734;128
1735;128
1736;127
1737;128
1738;129
1739;128
1740;128
1741;129
1742;128
1743;128
1744;128
1745;128
1746;129
1747;128
1748;128
1749;128
1750;129
1751;128
1752;127
1753;160
1754;131
1755;128
1756;129
1757;127
1758;128
1759;128
1760;128
1761;128
1762;128
1763;128
1764;128
1765;128
1766;129
1767;128
1768;130
1769;128
